"LTER_site","local_site","year","date","time","pH","cond","ANC","acid","alkal","H+","NH4+","Ca++","Mg++","Na+","K+","Cl-","NO3-","SO4--","PO4---","Si","cat_sum","an_sum","chg_bal","TN","TDN","PN","DON","IN","TP","TDP","PP","DOP","IP","d18O","d18O_sdev","dDeut","dD_sdev","D_excess","Trit","T_sdev","TOC","DOC","POC","comments"
"NWT","ALBION",2000,2000-06-01,"1450","6.68","19.89","111.58","NP","NP","0.21","NP","130.18","24.59","29.58","5.29","2.99","3.84","58.73","NP","58.36","189.85","177.14","0.03","NP","8.82","NP","4.98","3.84","0.12","0.08","0.04","0.08","NP","NP","NP","NP","NP","NP","NP","NP","NP","2.31","NP","NaN"
"NWT","ALBION",2000,2000-06-08,"1430","6.89","20.5","111.14","NP","NP","0.13","0.21","135.57","24.61","29.56","6.6","2.85","3.4","66.04","NP","44.93","196.68","183.43","0.03","NP","8.91","NP","5.29","3.62","0.11","0.09","0.02","0.09","NP","-16.42","NP","NP","NP","NP","NP","NP","NP","2.03","NP","NaN"
"NWT","ALBION",2000,2000-06-15,"1530","6.54","20.7","110.9","NP","NP","0.29","0.45","134.9","23.86","30.23","5.93","2.91","3.29","66.54","NP","47.36","195.67","183.64","0.03","NP","4.73","NP","0.99","3.74","0.15","NP","0.15","NP","NP","-16.29","NP","NP","NP","NP","NP","NP","NP","1.82","NP","NaN"
"NWT","ALBION",2000,2000-06-22,"1445","6.75","20.5","113.13","NP","NP","0.18","0.3","126.13","24.04","28.97","5.68","2.96","3.68","71.35","NP","45.83","185.29","191.12","-0.02","NP","13.8","NP","9.82","3.98","NP","NP","NP","NP","NP","-16.43","NP","NP","NP","NP","NP","NP","NP","1.71","NP","NaN"
"NWT","ALBION",2000,2000-06-29,"1510","6.6","20.5","108.57","NP","NP","0.25","NP","128.62","24.53","27.27","5.52","3.07","4.24","70.91","NP","40.16","186.2","186.8","0","NP","9.1","NP","4.86","4.24","0.09","0.05","0.04","0.05","NP","-16.32","NP","NP","NP","NP","NP","NP","NP","1.3","NP","NaN"
"NWT","ALBION",2000,2000-07-06,"1535","6.89","20.3","111.1","NP","NP","0.13","0.58","127.46","23.79","26.66","6.01","2.85","4.31","68.46","NP","37.3","184.64","186.71","-0.01","NP","9.78","NP","4.89","4.88","NP","NP","NP","NP","NP","-16.28","NP","NP","NP","NP","NP","NP","NP","1.43","NP","NaN"
"NWT","ALBION",2000,2000-07-13,"1415","6.85","19.91","117.93","NP","NP","0.14","0.9","128.4","24.28","26.23","5.68","2.68","3.5","67.19","NP","36.61","185.62","191.3","-0.02","NP","9.23","NP","4.83","4.4","0.08","0.06","0.03","0.06","NP","-16.22","NP","NP","NP","NP","NP","NP","NP","1.1","NP","NaN"
"NWT","ALBION",2000,2000-07-20,"1450","6.73","19.79","121.04","NP","NP","0.19","0.96","124.93","23.7","25.05","6.06","2.74","3.1","66.66","NP","35.36","180.89","193.53","-0.03","NP","6.51","NP","2.45","4.05","0.12","0.13","NP","0.13","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NaN"
"NWT","ALBION",2000,2000-07-27,"1425","6.88","19.68","117.67","NP","NP","0.13","0.38","125.02","23.88","25.32","5.72","2.85","3.37","66.33","NP","34.19","180.44","190.22","-0.03","NP","7.11","NP","3.37","3.75","0.78","0.05","0.74","0.05","NP","NP","NP","NP","NP","NP","NP","NP","NP","1.1","NP","NaN"
"NWT","ALBION",2000,2000-08-10,"1355","6.88","20","120.73","NP","NP","0.13","0.76","127.11","24.05","26.27","6.21","2.76","2.52","66.21","NP","31.63","184.54","192.22","-0.02","NP","7.54","NP","4.26","3.28","0.09","NP","0.09","NP","NP","-16.18","NP","NP","NP","NP","NP","NP","NP","1.24","NP","NaN"
"NWT","ALBION",2000,2000-08-24,"1445","6.91","20.7","131.93","NP","NP","0.12","0.75","130.05","24.69","26.14","6.27","2.82","1.84","65.15","NP","29.38","188.01","201.73","-0.04","NP","11.04","NP","8.46","2.59","0.1","0.09","NP","0.09","NP","-16.02","NP","NP","NP","NP","NP","NP","NP","1.4","NP","NaN"
"NWT","ALBION",2000,2000-09-07,"1425","6.8","20.3","127.96","NP","NP","0.16","0.67","134.72","25.51","26.4","5.88","3.24","1.24","65.35","NP","26.38","193.35","197.8","-0.01","NP","5.43","NP","3.52","1.91","0.12","0.07","0.05","0.07","NP","-15.67","NP","NP","NP","NP","NP","NP","NP","NP","NP","NaN"
"NWT","ALBION",2000,2000-09-21,"1250","6.88","21.6","136.71","NP","NP","0.13","NP","137.97","26.6","27.36","7.34","3.75","1.23","63.69","NP","27.97","199.4","205.38","-0.01","NP","4.46","NP","3.24","1.23","0.11","0.07","0.05","0.07","NP","-15.38","NP","NP","NP","NP","NP","NP","NP","NP","NP","NaN"
"NWT","ALBION",2000,2000-10-05,"1325","6.76","20.8","130.19","NP","NP","0.17","0.31","134.85","26.43","27.1","6.04","2.91","0.87","68.27","0.22","25.56","194.9","202.46","-0.02","NP","4.87","NP","3.7","1.18","0.14","0.12","0.02","0.04","0.07","-15.19","NP","NP","NP","NP","NP","NP","NP","NP","NP","NaN"
"NWT","ALBION",2000,2000-10-19,"1055","6.85","22.3","138.22","NP","NP","0.14","NP","139.39","27.73","28.45","6.5","2.71","0.97","68.87","NP","27.16","202.21","210.77","-0.02","NP","4.44","NP","3.48","0.97","0.15","0.14","0.01","0.14","NP","-15.01","NP","NP","NP","NP","NP","NP","NP","NP","NP","NaN"
"NWT","ALBION",2000,2000-10-26,"1040","6.77","23.7","137.44","NP","NP","0.17","0.66","151.68","29.95","30.4","6.52","3.19","1.27","72.33","NP","30.25","219.39","214.23","0.01","NP","3.14","NP","1.2","1.94","0.16","0.07","0.08","0.07","NP","-15.17","NP","NP","NP","NP","NP","NP","NP","1.08","NP","NaN"
"NWT","ALBION",2000,2000-11-16,"1330","6.76","23.4","120.04","NP","NP","0.17","NP","149.86","29.5","29.84","6.7","2.85","1.76","77.01","NP","31.03","216.07","201.66","0.03","NP","8.77","NP","7.02","1.76","0.14","NP","0.14","NP","NP","-15.25","NP","NP","NP","NP","NP","NP","NP","NP","NP","NaN"
"NWT","ALBION",2000,2000-12-07,"1020","6.74","25.9","126.78","NP","NP","0.18","0.66","160.18","32.38","32.01","7.11","3.41","2.76","91.57","NP","34.73","232.53","224.52","0.02","NP","11.07","NP","7.65","3.41","0.07","NP","0.07","NP","NP","-15.38","NP","NP","NP","NP","NP","NP","NP","NP","NP","NaN"
"NWT","ALBION",2000,2000-12-21,"1110","6.75","26.3","130.94","NP","NP","0.18","1.17","165.93","33.67","33.19","7.11","3.16","3.02","92.27","NP","35.81","241.24","229.39","0.03","NP","7.43","NP","3.24","4.19","0.12","NP","0.12","NP","NP","-15.45","NP","NP","NP","NP","NP","NP","NP","NP","NP","NaN"
"NWT","ALBION",2001,2001-01-23,"1000","6.74","24.5","145.15","NP","NP","0.18","NP","157.78","31.26","30.8","6.98","2.93","2.37","83.32","NP","29.46","227","233.78","-0.01","NP","NP","NP","NP","2.37","0.3","0.05","0.24","0.05","NP","-15.21","NP","NP","NP","NP","NP","NP","NP","NP","NP","NaN"
"NWT","ALBION",2001,2001-02-06,"1110","6.79","24.2","142.45","NP","NP","0.16","0.38","153.19","30.53","29.1","6.93","3.41","2.42","82.34","NP","27.11","220.29","230.63","-0.02","NP","NP","NP","NP","2.8","0.14","NP","0.14","NP","NP","-15.24","NP","NP","NP","NP","NP","NP","NP","NP","NP","NaN"
"NWT","ALBION",2001,2001-03-01,"1350","6.78","24.3","133.57","NP","NP","0.17","NP","151.84","30.56","28.53","6.55","3.75","2.66","86.09","NP","25.2","217.65","226.07","-0.02","NP","NP","NP","NP","2.66","0.08","NP","0.08","NP","NP","-15.53","NP","NP","NP","NP","NP","NP","NP","NP","NP","NaN"
"NWT","ALBION",2001,2001-03-15,"1230","6.85","25.1","144.78","NP","NP","0.14","0.64","154","31.11","30.88","6.67","3.36","3.27","89.63","NP","27.5","223.44","241.04","-0.04","NP","NP","NP","NP","3.91","0.06","NP","0.06","NP","NP","-15.53","NP","NP","NP","NP","NP","NP","NP","NP","NP","NaN"
"NWT","ALBION",2001,2001-04-10,"1015","6.91","27.6","173.87","NP","NP","0.12","0.8","170.33","32.94","32.54","7.26","3.58","3.32","88.42","NP","30.19","243.99","269.2","-0.05","NP","6.14","NP","2.02","4.12","0.11","0.07","0.04","0.07","NP","-15.38","NP","NP","NP","NP","NP","NP","NP","NP","NP","NaN"
"NWT","ALBION",2001,2001-04-24,"1000","7.1","29.6","168.01","NP","NP","0.08","0.89","186.49","35.34","35.62","7.47","4.17","5.39","89.19","NP","40.02","265.9","266.76","0","NP","9.33","NP","3.05","6.28","0.12","0.13","NP","0.13","NP","-15.62","NP","NP","NP","NP","NP","NP","NP","NP","NP","NaN"
"NWT","ALBION",2001,2001-04-28,"1125","7","27.9","149.48","NP","NP","0.1","1.04","173.58","32.31","33.32","9.18","5.73","6.47","84.8","NP","37.92","249.53","246.47","0.01","NP","11.37","NP","3.86","7.51","0.26","0.12","0.14","0.12","NP","-16","NP","NP","NP","NP","NP","NP","NP","NP","NP","NaN"
"NWT","ALBION",2001,2001-05-03,"1300","6.96","26.3","139.94","NP","NP","0.11","NP","170.51","31.24","32.41","7.75","4.29","4.61","85.17","NP","37.26","242.02","234.01","0.02","NP","6.79","NP","2.18","4.61","0.11","0.12","NP","0.12","NP","-15.91","NP","NP","NP","NP","NP","NP","NP","NP","NP","NaN"
"NWT","ALBION",2001,2001-05-10,"1350","6.91","29.7","183.12","NP","NP","0.12","0.99","193.17","36.52","37.71","9","5.16","6.56","86.28","NP","56.96","277.52","281.12","-0.01","NP","NP","NP","NP","7.56","0.24","0.09","0.15","0.09","NP","-16.43","NP","NP","NP","NP","NP","NP","NP","NP","NP","NaN"
"NWT","ALBION",2001,2001-05-17,"1310","6.88","23.5","139.35","NP","NP","0.13","0.63","158.76","30.64","32.84","7.03","4.74","5.47","71.87","NP","53.66","230.03","221.43","0.02","NP","10.4","NP","4.31","6.1","0.26","0.14","0.13","0.14","NP","-16.58","NP","NP","NP","NP","NP","NP","NP","NP","NP","NaN"
"NWT","ALBION",2001,2001-05-24,"0745","6.89","24.9","153.38","NP","NP","0.13","0.56","159.65","30.44","39.63","5.93","4.17","6.5","68.71","NP","61.39","236.34","232.76","0.01","NP","13.66","NP","6.59","7.06","0.14","0.12","0.02","0.12","NP","-17.31","NP","NP","NP","NP","NP","NP","NP","NP","NP","NaN"
"NWT","ALBION",2001,2001-05-25,"DNS","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","1.63","NP","NaN"
"NWT","ALBION",2001,2001-05-31,"1500","6.78","21.5","128.52","NP","NP","0.17","NP","136.77","27.07","32.41","5.58","3.7","4.03","69.02","NP","55.9","201.99","205.27","-0.01","NP","5.83","NP","1.8","4.03","0.21","NP","0.21","NP","NP","-17.03","NP","NP","NP","NP","NP","NP","NP","1.95","NP","NaN"
"NWT","ALBION",2001,2001-06-07,"1445","6.79","21.4","127.34","NP","NP","0.16","NP","140.2","25.68","32.1","5.4","3.27","2.55","68.12","NP","50.57","203.54","201.28","0.01","NP","11.34","NP","8.79","2.55","0.33","0.08","0.25","0.08","NP","-16.86","NP","NP","NP","NP","NP","NP","NP","1.8","NP","NaN"
"NWT","ALBION",2001,2001-06-14,"1040","6.84","23.7","132.66","NP","NP","0.14","NP","150.03","28.5","31.14","6.01","3.24","1.19","77.01","NP","39.6","215.84","214.11","0","NP","4.54","NP","3.35","1.19","0.17","NP","0.17","NP","NP","-16.26","NP","NP","NP","NP","NP","NP","NP","1.68","NP","NaN"
"NWT","ALBION",2001,2001-06-21,"1410","6.79","22.5","119.22","NP","NP","0.16","NP","146.43","27.51","29.84","5.98","3.05","0.98","77.64","NP","35.99","209.92","200.89","0.02","NP","3.76","NP","2.77","0.98","0.18","NP","0.18","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","1.47","NP","NaN"
"NWT","ALBION",2001,2001-06-28,"1415","6.91","22.6","118.01","NP","NP","0.12","0.7","142.69","27.43","29.53","5.55","3.33","1.02","82.66","NP","34.05","206.02","205.01","0","NP","4.03","NP","2.32","1.72","0.15","NP","0.15","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","1.34","NP","NaN"
"NWT","ALBION",2001,2001-07-05,"1425","7.04","22.5","116.22","NP","NP","0.09","NP","140.73","27.11","28.53","5.91","3.36","1.94","81.3","NP","32.89","202.37","202.81","0","NP","3.21","NP","1.28","1.94","0.09","0.08","0.01","0.08","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NaN"
"NWT","ALBION",2001,2001-07-12,"1430","6.83","22.4","107.98","NP","NP","0.15","0.69","138.1","27.01","27.58","5.91","3.22","3.32","81.2","NP","33.83","199.43","195.72","0.01","NP","12.65","NP","8.64","4.01","0.1","NP","0.1","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","1.79","NP","NaN"
"NWT","ALBION",2001,2001-07-19,"1420","6.92","22.7","113.15","NP","NP","0.12","0.59","138.28","27.17","27.62","6.11","3.05","3.35","81.41","NP","33.97","199.9","200.96","0","NP","4.89","NP","0.94","3.95","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NaN"
"NWT","ALBION",2001,2001-07-26,"1300","6.88","22.6","113.45","NP","NP","0.13","0.48","139.13","27.74","28.01","5.91","2.99","3.85","78.57","NP","34.39","201.4","198.87","0.01","NP","11.18","NP","6.84","4.33","0.14","0.05","0.09","0.05","NP","NP","NP","NP","NP","NP","NP","NP","NP","1.46","NP","NaN"
"NWT","ALBION",2001,2001-08-02,"1600","6.8","22.6","113","NP","NP","0.16","0.55","142.2","27.47","28.45","6.44","2.79","3.76","77.61","NP","36.05","205.27","197.16","0.02","NP","11.26","NP","6.96","4.31","0.12","NP","0.12","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NaN"
"NWT","ALBION",2001,2001-08-09,"1130","6.87","22.9","121.98","NP","NP","0.13","NP","144.11","28.45","28.97","6.62","2.88","3.66","77.16","NP","39.99","208.29","205.68","0.01","NP","9.65","NP","5.99","3.66","0.43","0.1","0.32","0.1","NP","NP","NP","NP","NP","NP","NP","NP","NP","1.73","NP","NaN"
"NWT","ALBION",2001,2001-08-13,"DNS","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","1.73","NP","NaN"
"NWT","ALBION",2001,2001-08-16,"1450","6.95","22.4","110.68","NP","NP","0.11","0.62","139.26","27.5","26.58","6.44","2.93","3.92","78.72","NP","37.03","200.52","196.25","0.01","NP","11.24","NP","6.7","4.54","0.29","0.29","NP","0.29","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NaN"
"NWT","ALBION",2001,2001-08-23,"1325","6.87","22.3","111.16","NP","NP","0.13","0.5","140.95","27.39","26.79","6.5","2.96","3.79","80.93","0.18","37.65","202.27","199.02","0.01","NP","9.3","NP","5.01","4.29","0.14","0.11","0.03","0.05","0.06","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NaN"
"NWT","ALBION",2001,2001-08-30,"1500","6.82","22.4","109.63","NP","NP","0.15","0.49","141.8","27.99","27.36","6.67","2.91","3.4","80.95","NP","36.86","204.47","196.89","0.02","NP","10.79","NP","6.89","3.9","0.21","0.2","0.01","0.2","NP","NP","NP","NP","NP","NP","NP","NP","NP","1.87","NP","NaN"
"NWT","ALBION",2001,2001-09-06,"1540","6.94","22.8","115.08","NP","NP","0.11","0.75","148.08","28.21","27.97","6.83","2.99","3.05","81.61","NP","38.1","211.95","202.73","0.02","NP","8.98","NP","5.18","3.8","0.19","NP","0.19","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NaN"
"NWT","ALBION",2001,2001-09-13,"1245","6.81","24","121.84","NP","NP","0.15","0.7","154.53","29.14","29.23","6.67","3.24","3.29","86.86","NP","43.4","220.43","215.23","0.01","NP","11.31","NP","7.32","3.99","0.15","0.09","0.05","0.09","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NaN"
"NWT","ALBION",2001,2001-09-25,"1430","6.96","24.1","117.84","NP","NP","0.11","0.46","151.04","29.06","28.58","6.83","3.13","2.26","88.21","NP","42.58","216.08","211.44","0.01","NP","10.62","NP","7.9","2.72","0.35","0.19","0.16","0.19","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NaN"
"NWT","ALBION",2001,2001-09-27,"DNS","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","1.73","NP","NaN"
"NWT","ALBION",2001,2001-10-02,"1350","6.92","23.1","108.91","NP","NP","0.12","0.47","145.63","28.5","28.27","6.67","3.13","1.5","89.01","0.22","41.51","209.66","202.77","0.02","NP","9.54","NP","7.57","1.97","0.29","0.23","0.07","0.15","0.07","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NaN"
"NWT","ALBION",2001,2001-10-09,"1340","7.04","28.1","162.27","NP","NP","0.09","0.67","188.85","35.86","33.84","7.34","4.12","2.6","87.3","0.39","52.21","266.65","256.67","0.02","NP","8.35","NP","5.08","3.27","0.3","0.16","0.13","0.04","0.13","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NaN"
"NWT","ALBION",2001,2001-10-16,"1215","7.11","25.8","132.5","NP","NP","0.08","0.34","168.2","33.33","31.67","6.83","3.7","2.18","93.98","0.46","51.51","240.44","232.81","0.02","NP","10.9","NP","8.39","2.51","0.39","0.16","0.23","0.01","0.15","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NaN"
"NWT","ALBION",2001,2001-10-23,"1200","7.16","32.9","198.84","NP","NP","0.07","1.01","217.07","41.9","40.02","7.42","3.89","4.76","94.21","NP","67.76","307.49","301.7","0.01","NP","9.52","NP","3.74","5.77","0.36","0.33","0.03","0.33","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NaN"
"NWT","ALBION",2001,2001-11-08,"1315","7","25.2","126.71","NP","NP","0.1","0.4","162.36","31.91","31.06","6.44","3.19","2.1","93.88","NP","49.85","232.28","225.87","0.01","NP","8.89","NP","6.4","2.5","0.3","0.28","0.02","0.28","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NaN"
"NWT","ALBION",2001,2001-11-20,"1215","6.97","27","136.92","NP","NP","0.11","0.54","173.54","33.99","33.23","6.44","3.13","2.61","99.12","NP","54.9","247.86","241.79","0.01","NP","8.66","NP","5.5","3.16","0.47","0.21","0.26","0.21","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NaN"
"NWT","ALBION",2001,2001-12-04,"1250","6.86","26.1","126.26","NP","NP","0.14","0.44","164.64","32.36","31.67","6.44","3.1","2.26","98.44","NP","51.49","235.69","230.06","0.01","NP","8.33","NP","5.63","2.7","0.23","0.2","0.02","0.2","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NaN"
"NWT","ALBION",2002,2002-01-08,"1015","7.09","28.3","136.96","NP","NP","0.08","1.06","182.8","36.24","32.01","7.57","3.44","3.4","113.22","NP","53.25","259.76","257.02","0.01","NP","10.74","NP","6.27","4.47","0.41","0.17","0.24","0.17","NP","NP","NP","NP","NP","NP","NP","NP","NP","1.71","NP","NaN"
"NWT","ALBION",2002,2002-02-07,"1315","7.06","28.9","135.72","NP","NP","0.09","0.46","181.02","37.97","33.93","7.39","3.61","2.1","117.65","NP","55.87","260.86","259.08","0","NP","8.84","NP","6.28","2.56","0.34","0.09","0.25","0.09","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NaN"
"NWT","ALBION",2002,2002-02-28,"1130","7.05","30.6","140.13","NP","NP","0.09","1.39","189.34","40.26","36.58","8.31","4.2","2.66","125.19","NP","61.11","275.98","272.18","0.01","NP","12.52","NP","8.46","4.05","0.34","0.17","0.17","0.17","NP","NP","NP","NP","NP","NP","NP","NP","NP","1.72","NP","NaN"
"NWT","ALBION",2002,2002-03-28,"1045","6.82","30.9","143.08","NP","NP","0.15","1.83","193.44","40.88","35.75","7.88","3.64","3.18","129.73","NP","59.88","279.93","279.63","0","NP","8.28","NP","3.27","5.01","0.32","NP","0.32","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","1.41","NP","NaN"
"NWT","ALBION",2002,2002-04-16,"0815","6.91","33.9","164.17","NP","NP","0.12","1.45","199.18","41.92","48.93","16.5","15.37","5.23","113.76","NP","63.02","308.1","298.53","0.02","NP","33.31","NP","26.63","6.67","0.47","NP","0.47","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","2.09","NP","NaN"
"NWT","ALBION",2002,2002-05-02,"1000","7.02","32","165.5","NP","NP","0.1","0.49","208.35","41.56","39.67","8.87","4.8","6.89","114.78","NP","66.46","299.03","291.96","0.01","NP","12.55","NP","5.17","7.37","0.27","0.09","0.19","0.09","NP","NP","NP","NP","NP","NP","NP","NP","NP","1.81","NP","NaN"
"NWT","ALBION",2002,2002-05-06,"1550","6.92","29.8","155.45","NP","NP","0.12","0.54","190.59","36.94","39.06","8.87","5.27","5.37","102.06","NP","65.64","276.12","268.15","0.01","NP","15.3","NP","9.39","5.91","0.56","0.16","0.4","0.16","NP","NP","NP","NP","NP","NP","NP","NP","NP","2.06","NP","NaN"
"NWT","ALBION",2002,2002-05-10,"1300","6.96","30.4","158.28","NP","NP","0.11","1.19","190.72","37.7","40.58","7.47","4.32","4.89","105.02","NP","67.93","277.77","272.5","0.01","NP","9.51","NP","3.44","6.07","0.24","0.08","0.16","0.08","NP","NP","NP","NP","NP","NP","NP","NP","NP","1.79","NP","NaN"
"NWT","ALBION",2002,2002-05-17,"1220","6.97","30","151.07","NP","NP","0.11","NP","191.3","37.1","41.11","7.67","5.53","4.94","109.93","NP","67.52","277.29","271.46","0.01","NP","10.4","NP","5.47","4.94","0.2","NP","0.2","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","2.18","NP","NaN"
"NWT","ALBION",2002,2002-05-23,"1300","6.94","27.8","140.67","NP","NP","0.11","NP","179.33","34.34","38.8","6.85","4.01","4.24","100.37","NP","68.12","259.43","249.29","0.02","NP","8.91","NP","4.66","4.24","0.2","NP","0.2","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","2.31","NP","NaN"
"NWT","ALBION",2002,2002-05-30,"1530","6.69","25","119.1","NP","NP","0.2","NP","157.91","29.9","36.49","7.21","4.03","4.77","90.65","NP","67.07","231.73","218.56","0.03","13.9","13.7","0.2","8.93","4.77","0.24","0.14","0.11","0.14","NP","NP","NP","NP","NP","NP","NP","NP","NP","2.79","NP","NaN"
"NWT","ALBION",2002,2002-06-05,"1230","6.74","27.8","127.49","NP","NP","0.18","NP","173.36","33.28","39.37","6.39","4.03","3.89","101.12","NP","68.44","252.58","236.53","0.03","12.58","9.34","3.24","5.46","3.89","0.2","NP","0.2","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","2.6","NP","NaN"
"NWT","ALBION",2002,2002-06-06,"1515","6.71","26","120.19","NP","NP","0.19","0.24","160.41","30.53","39.06","6.39","3.55","3.08","94.65","NP","67.87","236.83","221.47","0.03","14.02","9.19","4.83","5.87","3.32","0.12","0.11","0.01","0.11","NP","NP","NP","NP","NP","NP","NP","NP","NP","2.7","NP","NaN"
"NWT","ALBION",2002,2002-06-13,"1440","6.86","26.7","131.6","NP","NP","0.14","0.38","167.53","31.82","39.06","5.88","3.27","2.21","94.88","NP","65.4","244.81","231.96","0.03","12.12","6.89","5.23","4.3","2.59","0.21","0.15","0.06","0.15","NP","NP","NP","NP","NP","NP","NP","NP","NP","1.83","NP","NaN"
"NWT","ALBION",2002,2002-06-20,"1440","7","28.6","143.89","NP","NP","0.1","0.41","179.55","33.72","41.11","6.39","3.24","2.27","101.83","NP","64.68","261.27","251.24","0.02","11.08","7.15","3.93","4.47","2.68","0.45","0.22","0.23","0.22","NP","NP","NP","NP","NP","NP","NP","NP","NP","2.3","NP","NaN"
"NWT","ALBION",2002,2002-06-27,"1505","7.06","28.4","139.84","NP","NP","0.09","0.64","183.73","34.12","41.84","6.24","3.16","1.9","103.85","NP","62.65","266.67","248.75","0.03","7.12","7.07","0.05","4.52","2.55","0.12","0.1","0.02","0.1","NP","NP","NP","NP","NP","NP","NP","NP","NP","1.64","NP","NaN"
"NWT","ALBION",2002,2002-07-04,"1340","7.02","29.3","150.23","NP","NP","0.1","1","186","37.04","42.67","6.55","3.5","1.94","106.16","NP","60.37","273.36","261.82","0.02","7.39","6.83","0.56","3.9","2.93","0.18","NP","0.18","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","1.56","NP","NaN"
"NWT","ALBION",2002,2002-07-11,"1425","6.87","29.3","146.69","NP","NP","0.13","1.09","184.93","37","42.5","6.98","3.75","1.69","110.18","NP","59.97","272.64","262.31","0.02","7.86","8.43","NP","5.65","2.78","0.16","0.17","NP","0.17","NP","NP","NP","NP","NP","NP","NP","NP","NP","1.67","NP","NaN"
"NWT","ALBION",2002,2002-07-18,"1500","6.92","29.3","126.44","NP","NP","0.12","1.38","181.15","36.7","41.15","7.72","3.86","2.26","120.94","NP","53.99","268.22","253.51","0.03","8.84","7.99","0.85","4.35","3.64","0.18","0.2","NP","0.2","NP","NP","NP","NP","NP","NP","NP","NP","NP","1.53","NP","NaN"
"NWT","ALBION",2002,2002-07-25,"1335","6.98","29.1","122.42","NP","NP","0.1","1.46","180.48","36.54","38.32","7.57","3.86","4.79","121.46","NP","49.56","264.48","252.54","0.02","14.04","10.71","3.33","4.46","6.25","0.35","0.12","0.23","0.12","NP","NP","NP","NP","NP","NP","NP","NP","NP","1.48","NP","NaN"
"NWT","ALBION",2002,2002-08-01,"1400","6.92","29.1","122.19","NP","NP","0.12","0.84","180.3","36.44","37.97","7.72","4.03","3.77","121.94","NP","37.88","263.41","251.94","0.02","11.32","11.03","0.29","6.41","4.62","0.18","0.14","0.05","0.14","NP","NP","NP","NP","NP","NP","NP","NP","NP","1.43","NP","NaN"
"NWT","ALBION",2002,2002-08-08,"1415","6.84","28.1","113.63","NP","NP","0.14","0.57","172.02","35.2","36.8","7.72","3.92","4.19","122.19","NP","28.7","252.46","243.94","0.02","11.27","10.27","0.99","5.51","4.76","0.16","0.07","0.09","0.07","NP","NP","NP","NP","NP","NP","NP","NP","NP","1.55","NP","NaN"
"NWT","ALBION",2002,2002-08-15,"1415","6.78","28.6","109.88","NP","NP","0.17","0.48","174.47","36.29","36.67","7.88","4.01","2.68","128.75","NP","15","255.96","245.31","0.02","8.93","7.55","1.39","4.39","3.16","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","1.53","NP","NaN"
"NWT","ALBION",2002,2002-08-22,"1405","6.77","28.9","117.26","NP","NP","0.17","0.31","181.6","38.07","36.71","8","4.01","1.94","127.63","NP","13.46","264.86","250.83","0.03","8.09","6.43","1.66","4.19","2.24","0.15","0.07","0.08","0.07","NP","NP","NP","NP","NP","NP","NP","NP","NP","1.56","NP","NaN"
"NWT","ALBION",2002,2002-08-29,"1340","6.81","29","118.72","NP","NP","0.15","0.7","182.04","38.1","35.97","8.16","4.17","2.81","125.38","NP","16.98","265.12","251.08","0.03","9.72","8.11","1.61","4.6","3.51","0.26","NP","0.26","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","1.57","NP","NaN"
